,no.,time,source,destination,protocol,length,tcp_retransmission,SYN,ACK,Seq,Win,Len,MSS
1775,1776,4 days 19:54:46.598400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1776,1777,4 days 19:54:52.128000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1777,1778,4 days 19:54:57.744000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1778,1779,4 days 19:55:03.705600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1779,1780,4 days 19:55:09.235200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1780,1781,4 days 19:55:14.851200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1781,1782,4 days 19:55:20.467200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1782,1783,4 days 19:55:27.120000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1783,1784,4 days 19:55:32.995200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1784,1785,4 days 19:55:38.524800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1785,1786,4 days 19:59:19.276800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1786,1787,4 days 19:59:25.497600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1787,1788,4 days 19:59:31.200000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1788,1789,4 days 19:59:36.816000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1789,1790,4 days 19:59:42.345600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1790,1791,4 days 19:59:47.875200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1791,1792,4 days 19:59:52.627200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1792,1793,4 days 19:59:58.070400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1793,1794,4 days 20:00:03.686400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1794,1795,4 days 20:00:09.216000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1795,1796,4 days 20:00:14.745600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1796,1797,4 days 20:00:20.275200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1797,1798,4 days 20:00:26.150400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1798,1799,4 days 20:00:31.680000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1799,1800,4 days 20:00:37.382400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1800,1801,4 days 20:00:42.912000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1801,1802,4 days 20:00:48.441600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1802,1803,4 days 20:00:54.230400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1803,1804,4 days 20:00:59.846400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1804,1805,4 days 20:01:05.376000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1805,1806,4 days 20:01:10.992000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1806,1807,4 days 20:01:16.521600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1807,1808,4 days 20:01:21.446400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1808,1809,4 days 20:01:26.889600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1809,1810,4 days 20:01:32.505600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1810,1811,4 days 20:01:38.035200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1811,1812,4 days 20:01:43.564800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1812,1813,4 days 20:01:49.180800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1813,1814,4 days 20:01:54.969600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1814,1815,4 days 20:02:00.499200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1815,1816,4 days 20:04:42.844800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1816,1817,4 days 21:05:55.276800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1817,1818,4 days 21:06:02.448000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1818,1819,4 days 21:06:08.409600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1819,1820,4 days 21:06:14.025600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1820,1821,4 days 21:06:19.555200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1821,1822,4 days 21:06:25.171200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1822,1823,4 days 21:06:31.046400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1823,1824,4 days 21:06:36.576000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1824,1825,4 days 21:06:42.192000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1825,1826,4 days 21:06:47.721600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1826,1827,4 days 21:06:53.251200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1827,1828,4 days 21:06:59.212800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1828,1829,4 days 21:07:04.828800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1829,1830,4 days 21:07:10.358400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1830,1831,4 days 21:07:17.011200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1831,1832,4 days 21:07:22.627200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1832,1833,4 days 21:07:28.243200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1833,1834,4 days 21:11:20.054400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1834,1835,4 days 21:11:26.361600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1835,1836,4 days 21:11:31.977600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1836,1837,4 days 21:11:37.593600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1837,1838,4 days 21:11:43.123200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1838,1839,4 days 21:11:48.739200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1839,1840,4 days 21:11:54.700800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1840,1841,4 days 21:12:00.316800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1841,1842,4 days 21:32:54.412800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1842,1843,4 days 21:32:59.424000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1843,1844,4 days 22:21:31.449600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1844,1845,4 days 22:21:38.361600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1845,1846,4 days 22:21:44.409600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1846,1847,4 days 22:21:51.062400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1847,1848,4 days 22:21:56.678400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1848,1849,4 days 22:22:02.208000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1849,1850,4 days 22:22:08.342400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1850,1851,4 days 22:22:13.872000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1851,1852,4 days 22:22:19.401600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1852,1853,4 days 22:22:24.931200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1853,1854,4 days 22:22:30.547200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1854,1855,4 days 22:22:36.508800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1855,1856,4 days 22:22:41.952000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1856,1857,4 days 22:22:47.568000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1857,1858,4 days 22:22:53.097600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1858,1859,4 days 22:22:58.627200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1859,1860,4 days 22:23:04.416000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1860,1861,4 days 22:23:10.032000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1861,1862,4 days 22:26:58.992000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1862,1863,4 days 22:27:04.780800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1863,1864,4 days 22:27:10.396800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1864,1865,4 days 22:27:16.099200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1865,1866,4 days 22:27:21.628800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1866,1867,4 days 22:27:27.244800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1867,1868,4 days 22:27:32.601600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1868,1869,4 days 22:27:37.094400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1869,1870,4 days 22:27:41.587200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1870,1871,4 days 22:27:45.993600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1871,1872,4 days 22:27:50.486400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1872,1873,4 days 22:27:54.979200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1873,1874,4 days 22:27:59.472000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1874,1875,4 days 22:28:03.964800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1875,1876,4 days 22:28:09.753600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1876,1877,4 days 22:28:15.369600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1877,1878,4 days 22:28:20.899200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1878,1879,4 days 22:28:26.515200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1879,1880,4 days 22:28:32.304000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1880,1881,4 days 22:28:37.401600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1881,1882,4 days 22:28:43.363200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1882,1883,4 days 22:28:49.065600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1883,1884,4 days 22:28:54.768000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1884,1885,4 days 22:29:00.297600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1885,1886,4 days 22:29:06.000000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1886,1887,4 days 22:29:11.702400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1887,1888,4 days 22:29:17.318400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1888,1889,4 days 22:29:22.934400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1889,1890,4 days 22:29:28.550400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1890,1891,4 days 22:29:34.252800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1891,1892,4 days 22:32:19.449600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1892,1893,4 days 23:33:31.708800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1893,1894,4 days 23:33:38.361600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1894,1895,4 days 23:33:44.064000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1895,1896,4 days 23:33:50.716800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1896,1897,4 days 23:33:56.332800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1897,1898,4 days 23:34:01.862400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1898,1899,4 days 23:34:07.564800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1899,1900,4 days 23:34:13.094400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1900,1901,4 days 23:34:18.710400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1901,1902,4 days 23:34:24.240000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1902,1903,4 days 23:34:29.769600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1903,1904,4 days 23:34:35.731200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1904,1905,4 days 23:34:41.260800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1905,1906,4 days 23:34:46.790400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1906,1907,4 days 23:34:52.320000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1907,1908,4 days 23:34:57.763200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1908,1909,4 days 23:35:02.601600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1909,1910,4 days 23:38:54.672000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1910,1911,4 days 23:38:59.856000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1911,1912,4 days 23:39:05.558400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1912,1913,4 days 23:39:11.260800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1913,1914,4 days 23:39:16.876800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1914,1915,4 days 23:39:22.406400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1915,1916,4 days 23:39:28.022400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1916,1917,4 days 23:39:33.811200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1917,1918,5 days 00:00:31.017600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1918,1919,5 days 00:00:38.016000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1919,1920,5 days 00:49:07.968000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1920,1921,5 days 00:49:14.534400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1921,1922,5 days 00:49:20.236800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1922,1923,5 days 00:49:25.852800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1923,1924,5 days 00:49:31.468800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1924,1925,5 days 00:49:36.998400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1925,1926,5 days 00:49:42.787200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1926,1927,5 days 00:49:48.403200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1927,1928,5 days 00:49:53.932800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1928,1929,5 days 00:49:59.462399999,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1929,1930,5 days 00:50:05.078400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1930,1931,5 days 00:50:09.830400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1931,1932,5 days 00:50:15.360000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1932,1933,5 days 00:50:20.889600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1933,1934,5 days 00:50:26.419199999,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1934,1935,5 days 00:50:33.072000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1935,1936,5 days 00:50:38.688000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1936,1937,5 days 00:50:44.822400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1937,1938,5 days 00:54:31.276800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1938,1939,5 days 00:54:37.411200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1939,1940,5 days 00:54:43.027199999,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1940,1941,5 days 00:54:48.556800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1941,1942,5 days 00:54:54.086400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1942,1943,5 days 00:54:59.616000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1943,1944,5 days 00:55:04.627200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1944,1945,5 days 00:55:10.070400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1945,1946,5 days 00:55:15.600000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1946,1947,5 days 00:55:21.129600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1947,1948,5 days 00:55:26.659200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1948,1949,5 days 00:55:32.188799999,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1949,1950,5 days 00:55:38.064000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1950,1951,5 days 00:55:43.593600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1951,1952,5 days 00:55:49.123200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1952,1953,5 days 00:55:54.652800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1953,1954,5 days 00:56:00.182400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1954,1955,5 days 00:56:06.144000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1955,1956,5 days 00:56:13.142400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1956,1957,5 days 00:56:19.104000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1957,1958,5 days 00:56:24.892799999,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1958,1959,5 days 00:56:30.508800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1959,1960,5 days 00:56:36.211200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1960,1961,5 days 00:56:41.827200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1961,1962,5 days 00:56:47.443200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1962,1963,5 days 01:31:19.315200000,64.13.134.52,172.16.0.8,TCP,60,True,True,True,0  ,5840,0 ,1380
1963,1964,5 days 01:59:18.585600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1964,1965,5 days 01:59:24.028800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1965,1966,5 days 01:59:29.817600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1966,1967,5 days 01:59:35.433600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1967,1968,5 days 01:59:41.049599999,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1968,1969,5 days 01:59:46.665600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1969,1970,5 days 01:59:52.281600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1970,1971,5 days 01:59:58.070400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1971,1972,5 days 02:00:03.686400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1972,1973,5 days 02:00:09.561600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1973,1974,5 days 02:00:15.177600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1974,1975,5 days 02:00:20.793600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1975,1976,5 days 02:00:25.545600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1976,1977,5 days 02:00:30.038400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1977,1978,5 days 03:14:53.289599999,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1978,1979,5 days 03:14:59.164800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1979,1980,5 days 03:15:03.657600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1980,1981,5 days 03:22:01.747200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1981,1982,5 days 03:22:06.672000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1982,1983,5 days 03:22:11.164800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1983,1984,5 days 03:22:15.657600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1984,1985,5 days 03:22:20.150400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1985,1986,5 days 03:22:24.643200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1986,1987,5 days 03:22:29.136000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1987,1988,5 days 03:22:33.628799999,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1988,1989,5 days 03:22:38.121600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1989,1990,5 days 03:22:42.614400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1990,1991,5 days 03:22:47.107200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1991,1992,5 days 03:22:51.513600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1992,1993,5 days 03:22:56.006400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1993,1994,5 days 03:23:00.499200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1994,1995,5 days 03:23:04.992000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1995,1996,5 days 03:23:09.571199999,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
